APP_ID,REVIEWER NAME,COMMENT,TIME,REPLY COMMENT,LIKES,REPLY TIME,RATING
UOB Mighty Malaysia,Qichuan Zhang,Stuck in please Wait page. Uninstalling...,"08/15/2018, 08:51:07","Dear Qichuan, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",2,"08/21/2018, 10:34:38",1
UOB Mighty Malaysia,Paul Chen,App fails to launch on Android 9,"08/13/2018, 12:21:59","Dear Paul, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",6,"08/21/2018, 10:39:49",1
UOB Mighty Malaysia,Brian Winata,Does not work Android 9,"08/14/2018, 14:53:06","Dear Brian, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",2,"08/21/2018, 10:36:33",1
UOB Mighty Malaysia,Tan Wei Shun,Problem setting up fingerprint login,"08/15/2018, 19:18:18",,0,Not replied,1
UOB Mighty Malaysia,Arron Tan,Doesn't work with Android 9,"08/13/2018, 22:26:24","Dear Arron, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",1,"08/21/2018, 10:37:25",1
UOB Mighty Malaysia,Adrian Chan,"After updates to Android 9 pie, I can't even open my app. Please work on it","08/18/2018, 14:50:23","Dear Adrian, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",0,"08/21/2018, 10:29:36",2
UOB Mighty Malaysia,Nicky Wong,Can't work with Android 9,"08/20/2018, 21:57:35","Dear Nicky, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",0,"08/21/2018, 10:24:58",2
UOB Mighty Malaysia,Danny Teo,Lag and buggy. Doesn't load.,"08/19/2018, 12:40:45","Dear Danny, 

We apologise for the inconvenience caused. Please download the latest version of UOB Mighty(8.3.1) and try again.  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",0,"08/21/2018, 10:29:21",2
UOB Mighty Malaysia,lorenzo gomar,"It won't let me log in, a problem that started like a month ago and 
continues today.","08/15/2018, 14:05:08",,0,Not replied,2
UOB Mighty Malaysia,Chelsea Yeo,Not working with latest update on Android Pie.,"08/15/2018, 00:22:42","Dear Chelsea, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",2,"08/21/2018, 10:36:00",2
UOB Mighty Malaysia,Darren Koh,Seriously. Every time we move to a new version of Android this app dies.,"08/15/2018, 23:58:38","Dear Darren, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",0,"08/21/2018, 10:34:14",1
UOB Mighty Malaysia,Terence Chan,App is not loading after upgrading to Android 9,"08/20/2018, 23:12:01","Dear Terence, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",0,"08/21/2018, 10:24:35",3
UOB Mighty Malaysia,Halim Hidayat,Cannot be used on android pi,"08/13/2018, 19:37:44","Dear Halim, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",1,"08/21/2018, 10:38:25",1
UOB Mighty Malaysia,A Google user,Hire new app dev team.,"08/17/2018, 13:19:48",,1,Not replied,1
UOB Mighty Malaysia,Terence Chua,Doesn't work!,"08/17/2018, 14:31:30","Dear Terence, 

We apologise for the inconvenience caused. Please download the latest version of UOB Mighty(8.3.1) and try again.  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",0,"08/21/2018, 10:31:28",1
UOB Mighty Malaysia,AL CJ,Not working with Android 9.,"08/19/2018, 11:22:58","Dear AL CJ, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",0,"08/21/2018, 10:27:28",1
UOB Mighty Malaysia,Roger Ong,Not working in Android P.,"08/13/2018, 16:02:38","Dear Roger, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",1,"08/21/2018, 10:38:59",2
UOB Mighty Malaysia,Xamir Singh,Swee la!,"08/18/2018, 10:17:02",,0,Not replied,5
UOB Mighty Malaysia,A Google user,"Ask to rate restaurant but click nothing happen. So far the weakest app as 
compare with other banks. Getting more difficult to get cash rebate. Too 
many terms conditions. Sensor for card oddly more easy crash as compared 
with rest. System issues? Paying using Samsung pay often unreadable. Had to 
try many times. No such issues with other cards like every day credit card 
from Posb or standard chartered.","07/15/2018, 04:08:32",,31,Not replied,1
UOB Mighty Malaysia,Wenxiang Poh,"The mighty secure update does not work at all! It keeps prompting me to 
update the pin everytime i tried to login. Worst still, the app keeps 
loading and does not response everytime I updated the pin! The app is 
getting more frustrating everytime they update as they are missing out the 
basics of what the app should provide. They should be improving, especially 
making the basic needs more efficient! Checking account balances now is 
like going through an obstacle course.","07/21/2018, 22:44:14",,6,Not replied,1
UOB Mighty Malaysia,Melissa Tay,"When friends transfer money via paynow I dont receive ANY notification if 
they are non-UOB customers. So how do I know if they sent. Need to login 
again? Not user friendly at all. When you roll a new initiative out, do 
consider such factors.","08/03/2018, 19:55:17","Dear Melissa

You should receive an SMS notification when your friends transfer money to you via PayNow if the bank has your mobile number on our records. Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",0,"08/22/2018, 02:12:54",1
UOB Mighty Malaysia,Andrew Farnsworth,"Always opens with a system maintenance error. Forcing me to register new 
security method for phone but when I complete the actions it say ""no 
firmware"" error... Whatever that means.. Worst bank app I have used","07/25/2018, 23:37:34","Dear Andrew

We apologize for the inconvenience caused. Can you download the latest version (8.3.1) from Play Store, go to Settings-&gt;Apps-&gt;UOB Singapore-&gt;Storage-&gt;Clear data and setup Mighty Secure again? Thanks.

UOB Mobile and Digital Team",0,"08/22/2018, 02:23:33",2
UOB Mighty Malaysia,Yang Zhong Oh,"Apps Sucks screen just put please wait.. it yook forever to load to the 
main page if cannot work better remove the apps. Irritating","07/28/2018, 02:53:01",,1,Not replied,1
UOB Mighty Malaysia,Richard Tan,"Very bad app. and internet based. Can't redeem my $UN for years. It just 
goes expired. Guess u just keep it as my treats !! Your uob group Q2 profit 
is higher than expected. Please don't be so stingy and go hire good IT 
experts to fix it.. Also, Why there is no Malaysian Ringgit exchange 
Rate... Bad Bad Bad. You can be downgraded to third spot if you do not 
catch-up with technology..","08/04/2018, 23:37:00",,0,Not replied,1
UOB Mighty Malaysia,JO JoH,"The app always jump out when i want to tramsfer to another account!!! 
Thinking change my monthly salary to other bank better! Lousy app!","07/16/2018, 23:08:49",,0,Not replied,1
UOB Mighty Malaysia,Kesevan Ganesan,"Better remove this app than irritate the users. Always fail to function ! 
The worst still no improvement.","07/28/2018, 07:18:30",,0,Not replied,1
UOB Mighty Malaysia,Suryo Sasono,"Extremely slow app. Also supposedly i can use this app as a soft token, 
replacing my hard token but i cannot do so.","07/20/2018, 13:06:19",,0,Not replied,1
UOB Mighty Malaysia,Lester Lee,"Crashed on my Pixel2 with Android Pie. Have uninstalled. Just simply a dead 
app. Unless it is fixed, when your Android updates, it will fail.","08/09/2018, 22:33:40","Dear Lester, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",2,"08/21/2018, 10:46:47",1
UOB Mighty Malaysia,Aiden Ng Kim Heng,App does not load on pixel 2 XL on Android Pie. It just hang there forever,"08/10/2018, 21:21:26","Dear Aiden, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",1,"08/21/2018, 10:45:37",1
UOB Mighty Malaysia,A Google user,"It doesn't even work with Android 9. And it has been for so long already. 
Why isn't it fixed yet??","08/11/2018, 11:33:55","Dear Sebastian, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",1,"08/21/2018, 10:44:43",1
UOB Mighty Malaysia,Randy Png,"Bad app. How many times must you ask me to set the fingerprint? Why do it 
not recognise my mighty pin? I cannot even use the basic paynow functions 
now.","07/22/2018, 19:46:18",,0,Not replied,1
UOB Mighty Malaysia,Edward Goh,"After Android P update. The app keeps on crashing. Please reactify the 
issue. Thanks","08/08/2018, 08:57:14","Dear Edward, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",1,"08/21/2018, 10:48:05",1
UOB Mighty Malaysia,Petrus Tan,"Frustrating to use this app. Scan QR code ask for default account, before i 
can select., the app log me out","07/25/2018, 14:37:20",,0,Not replied,1
UOB Mighty Malaysia,"Wei Zheng, Justus Lim","The app hang as a 2FA is forced on you. I want my SMS 2FA back! Worse is it 
hangs!","08/13/2018, 04:36:33",,0,Not replied,1
UOB Mighty Malaysia,nedun sezhian,The application not responding at all. Unable to do Internet banking,"07/30/2018, 20:29:23",,0,Not replied,1
UOB Mighty Malaysia,Musa Suliman,Useless now. Can setup fingerprint. Sms otp never arrive,"08/11/2018, 16:45:08",,0,Not replied,1
UOB Mighty Malaysia,Edward Yeo,App update for the better this app update for the worse!!! It keep spinning n spinning even with stable WiFi connection omg!,"08/07/2019, 01:15:26",,0,Not replied,2
UOB Mighty Malaysia,Yunhong Ye,Unable to use fingerprint log in despite setting up numerous times.,"08/06/2018, 02:13:25",,0,Not replied,1
UOB Mighty Malaysia,Christopher Chua,Been hanging up the whole android systems recently,"07/19/2018, 14:54:19",,0,Not replied,1
UOB Mighty Malaysia,J Y,"Haven't been able to use this dogshit app in the last 2 months. Never gets 
me to the login screen.","07/25/2018, 08:49:25",,0,Not replied,1
UOB Mighty Malaysia,Kai Loon Ooi,"Always crash, and show maintenance message.","07/31/2018, 22:33:45",,0,Not replied,1
UOB Mighty Malaysia,Chriz Jay,"Please update your apps to support android 9. I couldnt log in and it just 
stucked there when i click the app","08/12/2018, 18:48:45","Dear Chriz, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",0,"08/21/2018, 10:42:47",3
UOB Mighty Malaysia,Goh Ivan,"The main page hang for few minutes, the same goes to the OTP page. Till 
now, OTP hasnt reach my mobile.","07/25/2018, 08:23:25",,0,Not replied,1
UOB Mighty Malaysia,ROSLI RAHMAT,Slow and sometime cant even log in.,"07/28/2018, 07:33:45",,0,Not replied,1
UOB Mighty Malaysia,Alan Chua,App doesn't work on Android p,"08/09/2018, 08:21:47","Dear Alan, 

We apologise for the inconvenience caused. We have rectified the issue, please download the latest version of UOB Mighty(8.3.1).  Should you require further assistance, please do not hesitate to email us at HelpMe@UOBgroup.com or call our 24-hour hotline at 1800 222 2121.

UOB Mobile and Digital Team",0,"08/21/2018, 10:47:21",1
UOB Mighty Malaysia,raymond zhan,"Lag, take donkey year to open app. ...","07/29/2018, 10:39:50",,0,Not replied,1
UOB Mighty Malaysia,Edward Chau,Secure update does not work,"07/29/2018, 22:06:18",,0,Not replied,3
UOB Mighty Malaysia,Wilsen Tan,Unable to use NFC payment function,"08/04/2018, 19:34:39",,0,Not replied,1
UOB Mighty Malaysia,EmaWit,Uob cant do it ... Sometimes problem always ....,"07/28/2018, 08:09:07",,0,Not replied,1
UOB Mighty Malaysia,SEE ANG,"The Inbox should also provide and allow email communication to the bank as 
a secured feature.","08/05/2018, 09:35:49",,0,Not replied,3
UOB Mighty Malaysia,diong chay ing,Cut cost and foce customer use digi token.,"07/17/2018, 18:54:13",,1,Not replied,1
